Id,Contact__c,Case__c,Name,CreatedDate,NPS_Score__c,Additional_Comments__c,NPS_Formula__c,CES_Score__c,What_can_SAI_make_easier_for_you__c,Post_Chat_Score__c
a3I0W000002iOhtUAE,0030W00003klVXwQAM,5000W00001edCmsQAE,GetFeedback Survey Response: Net Promoter Score,8/24/2020 16:06,10,,1,7,,
a3I0W000002iOhyUAE,0030W00003pslfrQAA,5000W00001edDwUQAU,GetFeedback Survey Response: Net Promoter Score,8/24/2020 18:00,9,,1,7,"I am working on the Data Governance issues for the enterprise. Scaled Agile provides the assets, methodology and guidelines to deliver efficiently the quid of projets by focusing on the mindset, competencies and team organisation.",
a3I0W000002iOi3UAE,0030W00003QvXf9QAF,5000W00001edCveQAE,GetFeedback Survey Response: Net Promoter Score,8/24/2020 18:08,10,Support is always prompt in replying and fixing. Great job!,1,7,,
a3I0W000002iOiSUAU,003d000002OXNlLAAX,5000W00001fiMsqQAE,GetFeedback Survey Response: Net Promoter Score,8/24/2020 19:19,10,no,1,7,No issue. Response was good.,
a3I0W000002iOiXUAU,0030W00003hAi5LQAS,5000W00001ed1PeQAI,GetFeedback Survey Response: Net Promoter Score,8/24/2020 19:35,9,,1,6,"It took several conversations back and forth to resolve, but overall the experience was good.  The interaction with your team was extremely pleasant and they all were incredibly nice.",
a3I0W000002iOicUAE,0030W00003Zk3eyQAB,5000W00001fiN7wQAE,GetFeedback Survey Response: Net Promoter Score,8/24/2020 19:52,9,,1,6,Provide a phone number to call,
a3I0W000002iOihUAE,0030W00003r856GQAQ,5000W00001fiMmEQAU,GetFeedback Survey Response: Net Promoter Score,8/24/2020 19:59,10,,1,7,It was handled very quickly and easily.,
a3I0W000002iOimUAE,0030W00003UEX50QAH,5000W00001ed9GhQAI,GetFeedback Survey Response: Net Promoter Score,8/24/2020 20:50,10,nope,1,5,"With regards to government agencies who have already adopted SAFe, please find a way to get more details on projects or offices associated with the logos we show when we introduce SAFe to executives.  Some of them are interested in knowing more about what is going on in their own workplace or department, e.g. HHS, FAA, etc.  For example, we do a good job telling them about CMS case study, an agency within DHHS, but we can't tell them what else is going on when they see the DHHS logo.",
a3I0W000002iOj6UAE,003d000002OXuVYAA1,5000W00001eczA2QAI,GetFeedback Survey Response: Net Promoter Score,8/24/2020 23:03,10,No,1,7,A drop-down list of common request/case types so we don't have to re-write the nature of the problem each time.,
a3I0W000002iOjBUAU,0030W00003hAADSQA4,5000W00001fiNJOQA2,GetFeedback Survey Response: Net Promoter Score,8/25/2020 3:03,10,,1,7,You are doing great work and please continue to do the same.,
a3I0W000002iOjGUAU,0030W00003r6UayQAE,5000W00001ed1wYQAQ,GetFeedback Survey Response: Net Promoter Score,8/25/2020 3:39,9,,1,4,A contact number to explain my situation may have helped resolve the issue quicker.,
a3I0W000002iOjLUAU,0030W00003ghcjzQAA,5000W00001edDT2QAM,GetFeedback Survey Response: Net Promoter Score,8/25/2020 4:37,10,,1,7,Provide an app,
a3I0W000002iOjQUAU,0030W00003TPeiIQAT,5000W00001ed8pFQAQ,GetFeedback Survey Response: Net Promoter Score,8/25/2020 5:39,10,,1,7,,
a3I0W000002iOjVUAU,0030W00003h8cTxQAI,5000W00001edE2DQAU,GetFeedback Survey Response: Net Promoter Score,8/25/2020 5:46,10,,1,7,,
a3I0W000002iOjaUAE,0030W00003qf24qQAA,5000W00001ed8nsQAA,GetFeedback Survey Response: Net Promoter Score,8/25/2020 8:27,4,,-1,4,Clarify better the issue in house before asking me to make tests with different scenarios.,
a3I0W000002iOjfUAE,0030W00003f5FvhQAE,5000W00001ed4KZQAY,GetFeedback Survey Response: Net Promoter Score,8/25/2020 9:48,10,,1,7,,
a3I0W000002iOjkUAE,0030W00003qfb13QAA,5000W00001edASdQAM,GetFeedback Survey Response: Net Promoter Score,8/25/2020 13:42,7,,0,6,,
a3I0W000002iOjpUAE,0030W00003pslfrQAA,5000W00001edDwUQAU,GetFeedback Survey Response: Net Promoter Score,8/25/2020 13:55,3,,-1,3,The answer provided  by the support was wrong. I need to pay again to retake my exam. The support told to me that i can wait when i want to retake.,
a3I0W000002iOjuUAE,0030W00003pqrUuQAI,5000W00001dChUyQAK,GetFeedback Survey Response: Net Promoter Score,8/25/2020 14:25,9,,1,6,"I was asking about the timeframe to prolongue the time I could take the extention to make the SPC test. Quite a tricky thing. 30 days I can wait to push the button for the prolongation and then the timeframe to pass the test is 14days. Nobody gave me this detailed answer.
Maybe you write the description like this into your ""learning plan"".
Thanks",
a3I0W000002iOjzUAE,0030W00003qf0kTQAQ,5000W00001fiORFQA2,GetFeedback Survey Response: Net Promoter Score,8/25/2020 14:57,10,Thanks Marie O,1,7,"quick answer
real time action to solve it",
a3I0W000002iOkJUAU,0030W00003m30FjQAI,5000W00001edBjnQAE,GetFeedback Survey Response: Net Promoter Score,8/25/2020 16:07,7,,0,6,,
a3I0W000001cMzQUAU,0030W00003qfRL7QAM,5000W00001bgDMmQAM,GetFeedback Survey Response: Net Promoter Score,4/11/2020 21:31,8,N/a,0,6,Nothing,
a3I0W000001cN2KUAU,0030W00003qfRL7QAM,5000W00001bs8nUQAQ,GetFeedback Survey Response: Net Promoter Score,4/13/2020 12:08,8,,0,6,N/A,
a3I0W000002iOkOUAU,0030W00003gMqfiQAC,5000W00001edE2NQAU,GetFeedback Survey Response: Net Promoter Score,8/25/2020 17:51,10,,1,7,,
a3I0W000002iOksUAE,0030W00003bzPwRQAU,5000W00001fiO5JQAU,GetFeedback Survey Response: Net Promoter Score,8/25/2020 19:07,10,No,1,3,Quicker response time.,
a3I0W000002iOlHUAU,0030W00003f500YQAQ,5000W00001fiNSqQAM,GetFeedback Survey Response: Net Promoter Score,8/25/2020 20:09,8,,0,7,"N/A, current process worked well for me.",
a3I0W000002iOlgUAE,0030W00003h9g5bQAA,5000W00001ed8fyQAA,GetFeedback Survey Response: Net Promoter Score,8/25/2020 23:05,0,,-1,1,I have asked again and again but never got a proper response,
a3I0W000002iOllUAE,0030W00003Zm3N4QAJ,5000W00001ed2aSQAQ,GetFeedback Survey Response: Net Promoter Score,8/26/2020 0:46,10,,1,7,,
a3I0W000002iOlqUAE,0030W00003nr4bbQAA,5000W00001fiOaRQAU,GetFeedback Survey Response: Net Promoter Score,8/26/2020 5:35,10,,1,7,,
a3I0W000002iOlvUAE,0030W00003gKwVOQA0,5000W00001ed4AjQAI,GetFeedback Survey Response: Net Promoter Score,8/26/2020 6:41,9,,1,6,"quick response, pragmatic solution",
a3I0W000002iOm0UAE,003d0000036krSgAAI,5000W00001fiOn8QAE,GetFeedback Survey Response: Net Promoter Score,8/26/2020 12:54,9,,1,7,Already did and SAFe is awesome,
a3I0W000002iOmyUAE,0030W00003V8uniQAB,5000W00001fiPekQAE,GetFeedback Survey Response: Net Promoter Score,8/26/2020 18:52,5,No,-1,3,Answer my reqest. Still waiting for answer,
a3I0W000002iOn3UAE,0030W00003r7jupQAA,5000W00001ed5oOQAQ,GetFeedback Survey Response: Net Promoter Score,8/26/2020 23:55,10,,1,7,very happy with the support,
a3I0W000002iOn8UAE,003d0000030uzUyAAI,5000W00001eczqLQAQ,GetFeedback Survey Response: Net Promoter Score,8/27/2020 1:15,9,,1,7,It was well handled,
a3I0W000002iOnDUAU,0030W00003flT4FQAU,5000W00001fiPbqQAE,GetFeedback Survey Response: Net Promoter Score,8/27/2020 1:25,10,"No, thanks.",1,7,The clear implementation plan and tool kit.,
a3I0W000002iOnIUAU,0030W00003h8U1XQAU,5000W00001fiPHbQAM,GetFeedback Survey Response: Net Promoter Score,8/27/2020 5:15,10,Thanks for your support,1,7,"You can add few more faq like the query I asked, it will be much easier",
a3I0W000002iOnNUAU,0030W00003gMaB9QAK,5000W00001fiQswQAE,GetFeedback Survey Response: Net Promoter Score,8/27/2020 14:03,10,The response was fast and to the point,1,7,we are practicing Agile at work,
a3I0W000002iOnSUAU,0030W00003QvXf9QAF,5000W00001fiSHoQAM,GetFeedback Survey Response: Net Promoter Score,8/27/2020 15:46,10,,1,7,,
a3I0W000002iOnXUAU,0030W00003WeZGPQA3,5000W00001fiRUMQA2,GetFeedback Survey Response: Net Promoter Score,8/27/2020 16:18,10,,1,7,,
a3I0W000002iOncUAE,0030W00003akBLgQAM,5000W00001fiSXrQAM,GetFeedback Survey Response: Net Promoter Score,8/27/2020 16:51,8,Even this survey deployment is very strange - the survey said 4 questions and you had to figure out that you need to click the link on the one question embedded in the mail instead of clicking on some link that takes you to a survey page.  then it appears there was really only 1 question . . . so I don't know if I've really completed the whole survey or not,0,2,"Make a ""contact us"" link available on all or more of the pages.  Frankly I don't really know how I stumbled onto a page that actually allowed me to submit the request.  The chat bot was no help and didn't actually generate a ticket",
a3I0W000002iOnhUAE,003d000002uwmuMAAQ,5000W00001edBCxQAM,GetFeedback Survey Response: Net Promoter Score,8/27/2020 17:09,0,Feel free to contact me at 970-778-9529,-1,1,"I tested into 5.0 from 3.0. There was insufficient notification to me that I was only at 3.0 and not 4.0. There were no controls to stop me from spending effort on the 5.0 upgrade test. I am convinced that this situation should be reviewed as an opportunity to strengthen the website and communication loops. I would greatly appreciate 5.0 full recognition, seeing that I did achieve a passing score for 5.0 and have paid dues over the years. If I am to be refunded (as has been offered), I would prefer a full refund of all dues for the years when 4.0 was in play to present. Happy to discuss.",
a3I0W000002iOnmUAE,0030W00003RwN34QAF,5000W00001fiRfKQAU,GetFeedback Survey Response: Net Promoter Score,8/27/2020 17:45,9,,1,7,Was handled perfect.,
a3I0W000002iOnrUAE,0030W00003PcW0yQAF,5000W00001fiQfYQAU,GetFeedback Survey Response: Net Promoter Score,8/27/2020 18:45,10,no,1,6,"Provide more details,",
a3I0W000002iOnwUAE,0030W00003gfrIXQAY,5000W00001fiRZwQAM,GetFeedback Survey Response: Net Promoter Score,8/27/2020 19:11,10,Excellent Work by Scaled Agile Team,1,7,Happy with Extremely Fast Turn around time & issue handling capability.,
a3I0W000002iOoVUAU,003d000002lXwkPAAS,5000W00001fiPg7QAE,GetFeedback Survey Response: Net Promoter Score,8/27/2020 20:37,4,support must be 24/7 we teach Agile software development and our own system is not agile.,-1,2,It took 4-5 days to solve the problem- students got very annoyed with us.,
a3I0W000002iOozUAE,0030W00003cgGrSQAU,5000W00001ed7EPQAY,GetFeedback Survey Response: Net Promoter Score,8/27/2020 21:28,9,,1,6,,
a3I0W000002iOpEUAU,0030W00003WdePWQAZ,5000W00001fiRiiQAE,GetFeedback Survey Response: Net Promoter Score,8/27/2020 22:05,0,,-1,1,Issue not solved,
a3I0W000002iOpJUAU,0030W00003h7ZFRQA2,5000W00001dBl4GQAS,GetFeedback Survey Response: Net Promoter Score,8/27/2020 22:20,10,,1,7,,
a3I0W000002iOq7UAE,0030W00003pu8zjQAA,5000W00001fiS5JQAU,GetFeedback Survey Response: Net Promoter Score,8/28/2020 7:52,5,no,-1,5,be flexible on request.,
a3I0W000002iOqCUAU,0030W00003Lg1SdQAJ,5000W00001edCgzQAE,GetFeedback Survey Response: Net Promoter Score,8/28/2020 7:52,10,,1,7,all good,
a3I0W000002iOqHUAU,0030W00003LCSTvQAP,5000W00001fiS1gQAE,GetFeedback Survey Response: Net Promoter Score,8/28/2020 8:20,9,None at this point,1,6,If the support that I requested is readily available from the site search,
a3I0W000002iOqMUAU,0030W00003qfddQQAQ,5000W00001fiV3XQAU,GetFeedback Survey Response: Net Promoter Score,8/28/2020 11:35,10,,1,7,,
a3I0W000002iOqRUAU,0030W00003lh0yhQAA,5000W00001fiW3OQAU,GetFeedback Survey Response: Net Promoter Score,8/28/2020 12:15,10,,1,6,,
a3I0W000002iOqWUAU,0030W00003pqlgxQAA,5000W00001fiVI8QAM,GetFeedback Survey Response: Net Promoter Score,8/28/2020 12:16,9,No,1,7,They handled the issue fine,
a3I0W000002iOqlUAE,0030W00003qfWB1QAM,5000W00001fiSXXQA2,GetFeedback Survey Response: Net Promoter Score,8/28/2020 15:58,9,,1,7,,
a3I0W000002iOqqUAE,0030W00003r4UJ0QAM,5000W00001fiTcVQAU,GetFeedback Survey Response: Net Promoter Score,8/28/2020 17:11,9,,1,6,Email integration needs to be better with Acclaim to avoid using another email address due to error messages.,
a3I0W000002iOqvUAE,0030W00003N5mYZQAZ,5000W00001fiVjxQAE,GetFeedback Survey Response: Net Promoter Score,8/28/2020 17:44,8,,0,7,,
a3I0W000002iOr0UAE,0030W00003cgv4iQAA,5000W00001fiXWUQA2,GetFeedback Survey Response: Net Promoter Score,8/28/2020 17:58,10,,1,7,Not much - interacting with Scaled Agile support is always streamlined and easy. Keep doing what you're doing!,
a3I0W000002iOr5UAE,0030W00003rL1awQAC,5000W00001edDz0QAE,GetFeedback Survey Response: Net Promoter Score,8/28/2020 18:33,6,,-1,2,Provide instructions on how to fix the problem instead of denying it is happening.,
a3I0W000002iOrAUAU,0030W00003WfVliQAF,5000W00001fiVrDQAU,GetFeedback Survey Response: Net Promoter Score,8/28/2020 18:41,8,,0,6,,
a3I0W000002iOrFUAU,0030W00003f58KJQAY,5000W00001fiMs2QAE,GetFeedback Survey Response: Net Promoter Score,8/28/2020 19:19,8,,0,6,talk to real person on the chat immediately,
a3I0W000002iOrKUAU,0030W00003TP8sNQAT,5000W00001fiYWmQAM,GetFeedback Survey Response: Net Promoter Score,8/28/2020 19:25,10,,1,7,Add the ability to edit course attendee's name/email after upload. Ok if its not available after account creation.,
a3I0W000002iOrPUAU,0030W00003rLd4qQAC,5000W00001fiVlZQAU,GetFeedback Survey Response: Net Promoter Score,8/28/2020 19:36,8,No,0,7,Nothing,
a3I0W000002iOrUUAU,0030W00003iPCeHQAW,5000W00001fiYd4QAE,GetFeedback Survey Response: Net Promoter Score,8/28/2020 19:41,5,"I love the process of Scaled Agile, but there is so much information coming from so many angles, and the website seems very disjointed and hard to navigate. It doesn't make me feel like I have everything in a single pane of glass.",-1,1,"I still have not received an email notification with a response to my issue. The case 00308718 was created, but I have received no response.",
a3I0W000002iOrZUAU,0030W00003flOz9QAE,5000W00001fiYVKQA2,GetFeedback Survey Response: Net Promoter Score,8/28/2020 20:13,6,The learning site is not easy to navigate,-1,5,"If there is an add-on or response to the question, there doesn't seem to be a way to ask other than start a new request",
a3I0W000002iOreUAE,0030W00003Zl8fIQAR,5000W00001fiYelQAE,GetFeedback Survey Response: Net Promoter Score,8/28/2020 22:03,7,,0,7,Timely response,
a3I0W000002iOrjUAE,0030W00003jecWFQAY,5000W00001fiYARQA2,GetFeedback Survey Response: Net Promoter Score,8/28/2020 22:55,10,,1,7,,
a3I0W000002iOroUAE,0030W00003eAiB8QAK,5000W00001fiZK9QAM,GetFeedback Survey Response: Net Promoter Score,8/28/2020 23:14,10,My husband has SPC too.  answers for me are often useful to him also,1,7,Read my mind?  I think you've done all you can at this point.  Thanks,
a3I0W000002iOrtUAE,0030W00003Xo0FXQAZ,5000W00001fiZtgQAE,GetFeedback Survey Response: Net Promoter Score,8/29/2020 0:24,9,,1,7,Timely and precise response. didn't have to follow-up multiple times.,
a3I0W000002iOryUAE,0030W00003fml9eQAA,5000W00001fiU4EQAU,GetFeedback Survey Response: Net Promoter Score,8/29/2020 3:27,6,,-1,6,There need to be better phone support. I would like to talk to a real person when I have questions or need assistance. It takes too much time for SPC to receive responses after leaving a message or sending an email.,
a3I0W000002iOs3UAE,0030W00003NKWvuQAH,5000W00001fiN60QAE,GetFeedback Survey Response: Net Promoter Score,8/29/2020 12:42,10,timely support and immediate attention,1,7,Directed to appropirate documents and provided anweres to my question on remote classes,
a3I0W000002iOs8UAE,0030W00003klVXwQAM,5000W00001fiaksQAA,GetFeedback Survey Response: Net Promoter Score,8/29/2020 15:25,10,,1,7,All fine,
a3I0W000002iOsDUAU,0030W00003PcdsLQAR,5000W00001fiQ8NQAU,GetFeedback Survey Response: Net Promoter Score,8/29/2020 16:18,10,Keep up the great work for the SAFe community. Thanks!,1,7,The response resolved my issue immediately. Thanks for offering this service!,
a3I0W000002iOsIUAU,0030W00003iRRblQAG,5000W00001fibevQAA,GetFeedback Survey Response: Net Promoter Score,8/29/2020 16:45,10,No,1,7,The great info I received from the support agent.,
a3I0W000002iOsNUAU,0030W00003NK6ADQA1,5000W00001fiaLkQAI,GetFeedback Survey Response: Net Promoter Score,8/29/2020 20:00,10,,1,7,It was easy the way it was.,
a3I0W000002iOsSUAU,003d000002uzfTzAAI,5000W00001fiTbhQAE,GetFeedback Survey Response: Net Promoter Score,8/29/2020 20:32,9,Sustain the good work!,1,7,Keep up!,
a3I0W000002iOsXUAU,0030W00003TPhNjQAL,5000W00001fiZhGQAU,GetFeedback Survey Response: Net Promoter Score,8/29/2020 20:52,9,,1,7,,
a3I0W000002iOscUAE,003d000002OXv2cAAD,5000W00001fie29QAA,GetFeedback Survey Response: Net Promoter Score,8/30/2020 0:32,9,,1,7,,
a3I0W000002iOshUAE,0030W00003h7ZFNQA2,5000W00001fiQHgQAM,GetFeedback Survey Response: Net Promoter Score,8/30/2020 2:30,2,Your support staff in all levels inconsistent. The higher level shows me very clearly they don't live the agile principles.,-1,1,"I feel there is unwillingness from the support to help me, and unwilling to learn and hear from the community.  I was seeking collaboration on how we all can learn better with RSS feed, I feel that my idea was not consider and something you will not do.  I have paid a lot of money to invest in being SPC and maintain up-to-date, I don't see the equal contribution from SAFe to help me and for my investment.",
a3I0W000002iOsmUAE,0030W00003agcTqQAI,5000W00001fiblhQAA,GetFeedback Survey Response: Net Promoter Score,8/30/2020 4:55,10,Na,1,7,,
a3I0W000002iOsrUAE,0030W00003ptZ5WQAU,5000W00001fifBbQAI,GetFeedback Survey Response: Net Promoter Score,8/30/2020 9:11,7,,0,5,"I had already found the link that was sent. I would have preferred a more tailored resolution to find out what issue I was experiencing, as the link did not cover what I found to be the root issue in the end",
a3I0W000002iOswUAE,003d000003IZcZFAA1,5000W00001fiaoaQAA,GetFeedback Survey Response: Net Promoter Score,8/30/2020 9:28,9,,1,6,,
a3I0W000002iOt1UAE,0030W00003pu4QhQAI,5000W00001fiZBzQAM,GetFeedback Survey Response: Net Promoter Score,8/30/2020 10:43,3,,-1,2,Offer a book to read instead of the whole thing online so people with hard to read can take advantage of the information,
a3I0W000002iOt6UAE,0030W00003ggbLDQAY,5000W00001fiPRMQA2,GetFeedback Survey Response: Net Promoter Score,8/30/2020 12:03,9,"correspondence outside of the support desk is at times unresponsive, taking the support process engaged things go well",1,7,,
a3I0W000002iOtBUAU,0030W00003pqWoGQAU,5000W00001fifUhQAI,GetFeedback Survey Response: Net Promoter Score,8/30/2020 13:14,10,SAFe is great!,1,7,they made it very easy for me to handle my issue.  Thanks!,
a3I0W000002iOtGUAU,0030W00003WdePWQAZ,5000W00001fibobQAA,GetFeedback Survey Response: Net Promoter Score,8/30/2020 13:32,0,The quality of the support team response to get the issue resolved went down tremendously quick in closing tickets but not quick is resolving issues,-1,1,"If the issue is not resolved and continue to exist why the support team are quick in closing tickets, the issue may be done (with an email response) from the support team perspective but not done from the customer perspective because the issue is not resolved from a customer perspective",
a3I0W000002iOtLUAU,0030W00003ZmO6JQAV,5000W00001fifPIQAY,GetFeedback Survey Response: Net Promoter Score,8/30/2020 14:22,10,-,1,7,-,
a3I0W000002iOtQUAU,0030W00003WdePWQAZ,5000W00001fifR9QAI,GetFeedback Survey Response: Net Promoter Score,8/30/2020 15:34,0,"support team quality went down recently, they are not resolving issues raised , the issue raised is 6 month old, and yet the issue not solved, if the issue not solved closing a ticket doesn't make sense !!",-1,1,"issue not solved, if the issue not solved closing a ticket doesn't make sense !!",
a3I0W000002iOtVUAU,0030W00003Xn05nQAB,5000W00001fiYXuQAM,GetFeedback Survey Response: Net Promoter Score,8/30/2020 16:27,7,,0,6,,
