,User: Full Name,Learning Assignment: Completed On,Learning Assignment: Learning Plan: Learning Plan Name,Learning Assignment: Progress %,Learning Assignment: Times Launched,Learning Assignment: Learning Plan Section: Learning Plan Section Name,Question Text,Response Text Long,scores_additional,compound_additional,score_additional,question_text_scores_additional,question_text_compound_additional,question_text_score_additional,question_text_scoresl,question_text_scores,question_text_compound,response_text_scores,response_text_compound
610,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What would you recommend as a tip or method to keep remote learners engaged and why?,Ask questions for discussion. Smaller breakout sessions.,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",pos,0.6369,pos,0.0
611,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,How would you facilitate activity debriefs effectively in a virtual classroom and how would you see the group's output?,They would share their document. Turn on their video.,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",pos,0.4404,pos,0.296
612,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,"Each can be the other's back up, to assist with on-line issues.","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",pos,0.4588,pos,0.0
613,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,Monitor the chat window.,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
614,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,"Double the number of days, and cut in half the number of hours per day. Three-day class becomes a six-day class.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,neg,-0.128
615,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,Set up online meeting rooms. Set up chart of online meeting rooms. Setup document sharing spaces.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.4215
616,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,Recognize everybody has different at home situations. Not everybody will have their home to themselves.,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",pos,0.5267,pos,0.0
617,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,"Teams, because that is what we use already.","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
618,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"Instructor and learners not in the same location. More difficult to receive immediate feedback. Reliant and dependent on technology. Can incorporate some self learning to enhance the learning. Can replicate some physical aspects of in person training using technology, or still share some of the physical materials with your camera.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,neg,-0.024
619,R57707chl3cht,6/5/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,Remote uses more technology. In-person uses more physical materials. Both environments can cover the same content. Teach remote can require more time than in-person.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
620,R61n0C45tt7,7/24/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"can not pick up on all visual queues, need more tools for collaboration, more than one person is needed, use a variety of visual aids, get the remote people involved.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
621,R61n0C45tt7,7/24/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"more than one person is needed with virtual training where one person can do an in-person training, use a variety of visual aids in both settings, get the remote people involved ,ore by directly asking them to tell stories or personal examples-- in person you can tell more of your stories. Take more breaks with remote learning and you need to find additional fun ways to engage. In-person training- you have people at your table to talk to as well as items on the table to fidget with","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.7783
622,"7c4tt0Wh3t74n,07PC5",6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,practice practice practice,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
623,"7c4tt0Wh3t74n,07PC5",6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,"google classroom, zoom","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
624,"7c4tt0Wh3t74n,07PC5",6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,help them through problems,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,pos,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",pos,0.5267,pos,0.0
625,"7c4tt0Wh3t74n,07PC5",6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,One instructs and the other monitors chat,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,pos,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",pos,0.4588,pos,0.0
626,"7c4tt0Wh3t74n,07PC5",6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,monitor chat,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.0
627,"7c4tt0Wh3t74n,07PC5",6/15/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,4 hour sessions,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
628,"7c4tt0Wh3t74n,07PC5",6/15/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"student manuals, keeping the students engaged","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.4019
629,"7c4tt0Wh3t74n,07PC5",6/15/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,"Student engagement, technology critical.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.1779
630,7t1c260V2tz1l,7/9/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,Remote delivery training is when folks are all remote to the instructor(s).,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
631,7t1c260V2tz1l,7/9/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"The instructor has the same need to build an environment conducive to the learning process. The difference is the instructor doesn't control the environments closest to the students, which limits observation and collaboration.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
632,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,"Of the SAFe common topics covered in this lesson, which SAFe topic are you the most excited to use in a remote training class and what do you think will be the outcome (or what was the outcome if you have already tried it)?",blank,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",0.8173,pos,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",0.8173,pos,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8173}",pos,0.8173,pos,0.0
633,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What is one thing that could go wrong during one of the exercises in the SAFe common topics (such as the penny game or the PI Planning simulation) and what action can you as the trainer take to either solve or prevent it?,attendees get confused about what to do / check break out rooms,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",0.1779,pos,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",0.1779,pos,"{'neg': 0.065, 'neu': 0.814, 'pos': 0.121, 'compound': 0.1779}",pos,0.1779,neg,-0.3182
634,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What was your biggest learning from making your lesson plan?,blank,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
635,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What expert advice or tip has made the most difference to you in your remote trainer journey and why?,allow more time for breaks,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.2263
636,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is a best practice you use in your in-person classroom setting that you could also use in a remote training setting?,fun checkins and exercises,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",pos,0.6369,pos,0.5106
637,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is an effective method for collecting fast feedback throughout a remote training class and why?,polls,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767,pos,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",pos,0.4767,pos,0.0
638,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What do you think is the most important working agreement you will establish during your virtual classes and why?,Be present - attention can drift whe virtual,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",0.6764,pos,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6764}",pos,0.6764,pos,0.0
639,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What would you recommend as a tip or method to keep remote learners engaged and why?,ask direct questions to people,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",0.6369,pos,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}",pos,0.6369,pos,0.0
640,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,How would you facilitate activity debriefs effectively in a virtual classroom and how would you see the group's output?,Use chat and voice.,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",pos,0.4404,pos,0.0
641,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What action(s) can you take or put in place when preparing for remote training to help you manage unanticipated issues?,Have tech backup plan,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",pos,0.4019,pos,0.0
642,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is something you do in your in-person training classroom that you would like to carry over into your virtual classroom?,Keeping humour,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",pos,0.3612,pos,0.4767
643,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is one tip that you would share with someone preparing to teach a virtual class for the first time?,Prepare more,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.296,pos,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",pos,0.296,pos,0.0
644,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,"MS Teams polls, doc sharing, etc.","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",pos,0.4019,pos,0.4215
645,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,Creating breakout rooms and making links available.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.296
646,7t51rt0M1nn,6/6/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,double the duration and max of 4 hours per day.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",pos,0.0,pos,0.0
