User: Full Name,Learning Assignment: Completed On,Learning Assignment: Learning Plan: Learning Plan Name,Learning Assignment: Progress %,Learning Assignment: Times Launched,Learning Assignment: Learning Plan Section: Learning Plan Section Name,Question Text,Response Text Long
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,"Of the SAFe common topics covered in this lesson, which SAFe topic are you the most excited to use in a remote training class and what do you think will be the outcome (or what was the outcome if you have already tried it)?",The activity templates that were created look awesome.
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What is one thing that could go wrong during one of the exercises in the SAFe common topics (such as the penny game or the PI Planning simulation) and what action can you as the trainer take to either solve or prevent it?,"The learners might accidentally zoom or delete one of the objects or pennies. As an instructor, i will demo the problem and talk about who/what action can be taken so the exercise can continue."
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 5 - Teaching SAFe Remotely,What was your biggest learning from making your lesson plan?,That there is a lot to think about especially if it is your first report class. I think it would be good to be the 2nd chair in a course before doing it yourself if that's possible.
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is an effective method for collecting fast feedback throughout a remote training class and why?,By doing a short retro after each section or hour just to pulse check the learners if something is not working well.
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is a best practice you use in your in-person classroom setting that you could also use in a remote training setting?,Keeping learners engaged. Ask them questions. Tell stories and ask them to tell stories relevant to the subject matter.
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What expert advice or tip has made the most difference to you in your remote trainer journey and why?,The need to have a 2nd trainer to ensure there is someone other than the main instructor available to handle unanticipated issues.
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is something you do in your in-person training classroom that you would like to carry over into your virtual classroom?,The in class exercises. Need to ensure the outcome of each exercise is realized even in a remote setting.
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What do you think is the most important working agreement you will establish during your virtual classes and why?,That participants stay engaged and adhere to the time boxes allocate to breaks and breakouts so the class can proceed as planned.
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What action(s) can you take or put in place when preparing for remote training to help you manage unanticipated issues?,Have a 2nd coach available to help with exercises and to handle any unanticipated issues.
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What is one tip that you would share with someone preparing to teach a virtual class for the first time?,Dry run the class with a subset of students to ensure there are no connectivity or connection problems the day of the class.
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,How would you facilitate activity debriefs effectively in a virtual classroom and how would you see the group's output?,By having someone from the group share their activity artifact on the virtual display that everyone sees.
T4m0Ch1lk,7/1/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 3 - Learning and Engagement,What would you recommend as a tip or method to keep remote learners engaged and why?,Ask them questions and to give their opinion on certain subjects. Make this a pattern so the learners know they may be asked at any time.
T4m0Ch1lk,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,How would you modify the length of an existing in-person class to a remote training class?,Double the number of days and plan for a maximum of four hours per day.
T4m0Ch1lk,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one activity your co-trainer can do to support you while you are teaching a remote class?,"To monitor the chat communications while I am training, particularly looking for messages where someone is having a problem (i.e., can't hear, can't see that shared material)."
T4m0Ch1lk,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,Which synchronous collaboration tools are you most likely to use to support your classroom experience and why?,Zoom for a main presetation and breakout rooms. Mural for team exercises.
T4m0Ch1lk,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What are some things you have thought about regarding the pre-course setup activities?,How many breakout rooms will be needed and a visual of the training space to get folks acclimated how the training will be accomplished.
T4m0Ch1lk,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What do you think is one benefit of having at least two trainers for your class?,Allows one trainer to concentrate on giving the traIning and the second trainer is there to help with activities and handle any technical challeges that come up.
T4m0Ch1lk,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 2 - Preparing for Remote Training,What is one way you can gain empathy for the student's virtual classroom experience?,Understand that we are all experiencing the same situation and make sure there are 5 - 10 minute breaks each hour so people can tend to things as needed.
T4m0Ch1lk,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,How would you describe remote delivery training (e.g what are some key elements or features)?,Remote delivery training is needed when the instructor and students cannot be physically together in a classroom setting. Content similar to an in-person training must be delivered to the. students on the web.
T4m0Ch1lk,6/8/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 1 - Welcome to SAFe Remote Trainer,What is different and/or the same between remote and in-person training environments?,"Slides and training content are the same. Training ideas (e.g., parking lot, activities) are the same but must be created in the on-line environment."
Tr1c60Br3d2nb15gh,6/24/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 5 - Teaching SAFe Remotely,"Of the SAFe common topics covered in this lesson, which SAFe topic are you the most excited to use in a remote training class and what do you think will be the outcome (or what was the outcome if you have already tried it)?",I really enjoyed using the SAFe 5.0 DevOps remote training aids to facilitate the virtual training. The spreadsheet really worked well for the Value Stream exercises
Tr1c60Br3d2nb15gh,6/24/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 5 - Teaching SAFe Remotely,What is one thing that could go wrong during one of the exercises in the SAFe common topics (such as the penny game or the PI Planning simulation) and what action can you as the trainer take to either solve or prevent it?,"The movement of the pennies can be a little tricky. I actually demonstrated it to the learners by having one of my co-instructors and I move them properly and then had them do it as part of the remote tools overview session so that by the time we got to that exercise, the focus was on the learning and not the mechanics of moving the pennies."
Tr1c60Br3d2nb15gh,6/24/2020,SAFe Remote Trainer (Limited Release),100,2,Lesson 5 - Teaching SAFe Remotely,What was your biggest learning from making your lesson plan?,That it takes extra time to allow for navigating into breakout rooms and processing the interactions that occurred when wall walks are necessary for cross group learning
Tr1c60Br3d2nb15gh,6/22/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is an effective method for collecting fast feedback throughout a remote training class and why?,The use of quick polls. They are fast and easy to create and they can help gather insights in a fun a collaborative way.
Tr1c60Br3d2nb15gh,6/22/2020,SAFe Remote Trainer (Limited Release),100,1,Lesson 4 - Transitioning to Remote Training,What is a best practice you use in your in-person classroom setting that you could also use in a remote training setting?,Building relationships that go beyond just the time spent in the actual training.
